mun;ano;group;sexo;n;p
210870;2009;NA;Masculino;10;6,66666666666667e-01
210870;2009;NA;Feminino;5;3,33333333333333e-01
210870;2010;Importado;Masculino;4;8,00000000000000e-01
210870;2010;Importado;Feminino;1;2,00000000000000e-01
210870;2010;NA;Masculino;6;6,66666666666667e-01
210870;2010;NA;Feminino;3;3,33333333333333e-01
210870;2011;Autóctone;Masculino;1;1,00000000000000e+00
210870;2011;Importado;Masculino;6;1,00000000000000e+00
210870;2011;NA;Masculino;11;8,46153846153846e-01
210870;2011;NA;Feminino;2;1,53846153846154e-01
210870;2012;Importado;Masculino;3;6,00000000000000e-01
210870;2012;Importado;Feminino;2;4,00000000000000e-01
210870;2012;NA;Masculino;6;4,61538461538462e-01
210870;2012;NA;Feminino;7;5,38461538461538e-01
210870;2013;Importado;Masculino;1;5,00000000000000e-01
210870;2013;Importado;Feminino;1;5,00000000000000e-01
210870;2013;NA;Masculino;7;7,77777777777778e-01
210870;2013;NA;Feminino;2;2,22222222222222e-01
210870;2014;NA;Masculino;3;1,00000000000000e+00
210870;2015;Importado;Feminino;1;1,00000000000000e+00
210870;2015;NA;Masculino;2;1,00000000000000e+00
210870;2016;Importado;Masculino;1;1,00000000000000e+00
210870;2017;Importado;Feminino;2;1,00000000000000e+00
210870;2017;NA;Masculino;1;1,00000000000000e+00
210870;2018;Importado;Masculino;1;1,00000000000000e+00
210870;2019;Importado;Feminino;1;1,00000000000000e+00
210870;2019;NA;Masculino;2;1,00000000000000e+00
210870;2020;Importado;Masculino;3;1,00000000000000e+00
210880;2007;Autóctone;Masculino;48;5,71428571428571e-01
210880;2007;Autóctone;Feminino;36;4,28571428571429e-01
210880;2007;Importado;Masculino;5;8,33333333333333e-01
210880;2007;Importado;Feminino;1;1,66666666666667e-01
210880;2007;NA;Masculino;1;1,00000000000000e+00
210880;2008;Autóctone;Masculino;6;7,50000000000000e-01
210880;2008;Autóctone;Feminino;2;2,50000000000000e-01
210880;2008;Importado;Masculino;2;1,00000000000000e+00
210880;2009;Autóctone;Masculino;8;5,71428571428571e-01
210880;2009;Autóctone;Feminino;6;4,28571428571429e-01
210880;2009;Importado;Masculino;12;6,66666666666667e-01
210880;2009;Importado;Feminino;6;3,33333333333333e-01
210880;2010;Autóctone;Feminino;1;1,00000000000000e+00
210880;2010;Importado;Masculino;1;1,00000000000000e+00
210880;2011;Importado;Masculino;2;1,00000000000000e+00
210880;2012;NA;Masculino;2;1,00000000000000e+00
210880;2013;Importado;Masculino;7;1,00000000000000e+00
210880;2014;Importado;Masculino;1;1,00000000000000e+00
210890;2007;Autóctone;Masculino;1;1,00000000000000e+00
210890;2007;Importado;Masculino;1;1,00000000000000e+00
210890;2007;NA;Masculino;19;9,50000000000000e-01
210890;2007;NA;Feminino;1;5,00000000000000e-02
210890;2008;Importado;Feminino;1;1,00000000000000e+00
210890;2008;NA;Masculino;11;1,00000000000000e+00
210890;2009;NA;Masculino;22;9,16666666666667e-01
210890;2009;NA;Feminino;2;8,33333333333333e-02
210890;2010;Autóctone;Masculino;1;1,00000000000000e+00
210890;2010;Importado;Masculino;2;6,66666666666667e-01
210890;2010;Importado;Feminino;1;3,33333333333333e-01
210890;2010;NA;Masculino;9;1,00000000000000e+00
210890;2011;Autóctone;Masculino;1;1,00000000000000e+00
210890;2011;NA;Masculino;4;1,00000000000000e+00
210890;2012;Autóctone;Masculino;1;1,00000000000000e+00
210890;2012;Importado;Masculino;2;1,00000000000000e+00
210890;2012;NA;Masculino;3;6,00000000000000e-01
210890;2012;NA;Feminino;2;4,00000000000000e-01
210890;2013;Importado;Masculino;1;1,00000000000000e+00
210890;2013;NA;Masculino;1;1,00000000000000e+00
210890;2014;NA;Masculino;3;1,00000000000000e+00
210890;2015;Autóctone;Masculino;1;1,00000000000000e+00
210890;2015;NA;Masculino;5;1,00000000000000e+00
210890;2017;NA;Masculino;2;1,00000000000000e+00
210890;2018;NA;Masculino;5;8,33333333333333e-01
210890;2018;NA;Feminino;1;1,66666666666667e-01
210890;2019;NA;Masculino;5;8,33333333333333e-01
210890;2019;NA;Feminino;1;1,66666666666667e-01
210900;2007;Importado;Masculino;1;1,00000000000000e+00
210900;2008;Autóctone;Masculino;1;1,00000000000000e+00
210900;2008;Importado;Masculino;1;1,00000000000000e+00
210900;2008;NA;Masculino;1;5,00000000000000e-01
210900;2008;NA;Feminino;1;5,00000000000000e-01
210900;2009;Importado;Masculino;1;5,00000000000000e-01
210900;2009;Importado;Feminino;1;5,00000000000000e-01
210900;2009;NA;Masculino;1;1,00000000000000e+00
210900;2010;Importado;Masculino;4;1,00000000000000e+00
210900;2010;NA;Masculino;2;5,00000000000000e-01
210900;2010;NA;Feminino;2;5,00000000000000e-01
210900;2011;Importado;Masculino;3;6,00000000000000e-01
210900;2011;Importado;Feminino;2;4,00000000000000e-01
210900;2011;NA;Masculino;1;1,66666666666667e-01
210900;2011;NA;Feminino;5;8,33333333333333e-01
210900;2012;Importado;Masculino;5;1,00000000000000e+00
210900;2013;Importado;Masculino;1;1,00000000000000e+00
210900;2013;NA;Masculino;2;6,66666666666667e-01
210900;2013;NA;Feminino;1;3,33333333333333e-01
210900;2015;NA;Masculino;1;1,00000000000000e+00
210900;2017;NA;Masculino;3;5,00000000000000e-01
210900;2017;NA;Feminino;3;5,00000000000000e-01
210900;2018;Importado;Feminino;2;1,00000000000000e+00
210900;2019;Importado;Masculino;1;1,00000000000000e+00
210905;2009;Autóctone;Masculino;5;8,33333333333333e-01
210905;2009;Autóctone;Feminino;1;1,66666666666667e-01
210905;2010;Autóctone;Masculino;5;1,00000000000000e+00
210910;2007;Autóctone;Masculino;11;8,46153846153846e-01
210910;2007;Autóctone;Feminino;2;1,53846153846154e-01
210910;2007;Importado;Masculino;1;1,00000000000000e+00
210910;2007;NA;Masculino;30;8,10810810810811e-01
210910;2007;NA;Feminino;7;1,89189189189189e-01
210910;2008;Autóctone;Masculino;5;5,55555555555556e-01
210910;2008;Autóctone;Feminino;4;4,44444444444444e-01
210910;2008;Importado;Feminino;1;1,00000000000000e+00
210910;2008;NA;Masculino;11;6,11111111111111e-01
210910;2008;NA;Feminino;7;3,88888888888889e-01
210910;2009;Importado;Masculino;5;8,33333333333333e-01
210910;2009;Importado;Feminino;1;1,66666666666667e-01
210910;2009;NA;Masculino;38;9,26829268292683e-01
210910;2009;NA;Feminino;3;7,31707317073171e-02
210910;2010;Autóctone;Feminino;1;1,00000000000000e+00
210910;2010;Importado;Masculino;5;8,33333333333333e-01
210910;2010;Importado;Feminino;1;1,66666666666667e-01
210910;2010;NA;Masculino;20;1,00000000000000e+00
210910;2011;Autóctone;Masculino;4;1,00000000000000e+00
210910;2011;Importado;Masculino;3;1,00000000000000e+00
210910;2011;NA;Masculino;6;6,00000000000000e-01
210910;2011;NA;Feminino;4;4,00000000000000e-01
210910;2012;NA;Masculino;3;7,50000000000000e-01
210910;2012;NA;Feminino;1;2,50000000000000e-01
210910;2013;NA;Masculino;9;9,00000000000000e-01
210910;2013;NA;Feminino;1;1,00000000000000e-01
210910;2014;Importado;Masculino;1;1,00000000000000e+00
210910;2014;NA;Masculino;2;5,00000000000000e-01
210910;2014;NA;Feminino;2;5,00000000000000e-01
210910;2015;Importado;Masculino;1;1,00000000000000e+00
210910;2015;NA;Feminino;1;1,00000000000000e+00
210910;2016;NA;Masculino;2;1,00000000000000e+00
210910;2017;NA;Masculino;3;1,00000000000000e+00
210910;2018;Autóctone;Masculino;2;1,00000000000000e+00
210910;2018;NA;Masculino;10;1,00000000000000e+00
210910;2019;Autóctone;Masculino;1;1,00000000000000e+00
210910;2019;Importado;Masculino;1;1,00000000000000e+00
210910;2019;NA;Masculino;4;1,00000000000000e+00
210910;2020;Importado;Masculino;5;1,00000000000000e+00
210920;2007;Autóctone;Masculino;17;7,08333333333333e-01
210920;2007;Autóctone;Feminino;7;2,91666666666667e-01
210920;2007;Importado;Feminino;1;1,00000000000000e+00
210920;2007;NA;Masculino;1;1,00000000000000e+00
210920;2008;Autóctone;Masculino;12;5,00000000000000e-01
210920;2008;Autóctone;Feminino;12;5,00000000000000e-01
210920;2008;Importado;Feminino;1;1,00000000000000e+00
210920;2009;Autóctone;Masculino;57;6,19565217391304e-01
210920;2009;Autóctone;Feminino;35;3,80434782608696e-01
210920;2010;Autóctone;Masculino;22;6,28571428571429e-01
210920;2010;Autóctone;Feminino;13;3,71428571428571e-01
210920;2011;Autóctone;Masculino;2;1,00000000000000e+00
210920;2012;Autóctone;Masculino;1;1,00000000000000e+00
210923;2007;Autóctone;Masculino;10;5,88235294117647e-01
210923;2007;Autóctone;Feminino;7;4,11764705882353e-01
210923;2007;Importado;Masculino;3;3,75000000000000e-01
210923;2007;Importado;Feminino;5;6,25000000000000e-01
210923;2007;NA;Masculino;14;1,00000000000000e+00
210923;2008;Autóctone;Masculino;20;7,40740740740741e-01
210923;2008;Autóctone;Feminino;7;2,59259259259259e-01
210923;2008;Importado;Masculino;3;7,50000000000000e-01
210923;2008;Importado;Feminino;1;2,50000000000000e-01
210923;2008;NA;Masculino;14;8,75000000000000e-01
210923;2008;NA;Feminino;2;1,25000000000000e-01
210923;2009;Autóctone;Masculino;30;7,50000000000000e-01
210923;2009;Autóctone;Feminino;10;2,50000000000000e-01
210923;2009;Importado;Masculino;3;7,50000000000000e-01
210923;2009;Importado;Feminino;1;2,50000000000000e-01
210923;2009;NA;Masculino;20;9,52380952380952e-01
210923;2009;NA;Feminino;1;4,76190476190476e-02
210923;2010;Autóctone;Masculino;26;6,66666666666667e-01
210923;2010;Autóctone;Feminino;13;3,33333333333333e-01
210923;2010;Importado;Masculino;3;1,00000000000000e+00
210923;2010;NA;Masculino;28;9,65517241379310e-01
210923;2010;NA;Feminino;1;3,44827586206897e-02
210923;2011;Autóctone;Masculino;6;6,00000000000000e-01
210923;2011;Autóctone;Feminino;4;4,00000000000000e-01
210923;2011;Importado;Masculino;1;1,00000000000000e+00
210923;2011;NA;Masculino;11;9,16666666666667e-01
210923;2011;NA;Feminino;1;8,33333333333333e-02
210923;2012;Autóctone;Masculino;1;1,00000000000000e+00
210923;2012;NA;Masculino;7;1,00000000000000e+00
210923;2013;Autóctone;Masculino;5;1,00000000000000e+00
210923;2013;NA;Masculino;8;8,88888888888889e-01
210923;2013;NA;Feminino;1;1,11111111111111e-01
210923;2014;NA;Masculino;5;1,00000000000000e+00
210923;2015;Autóctone;Masculino;1;1,00000000000000e+00
210923;2015;NA;Masculino;1;1,00000000000000e+00
210923;2016;Autóctone;Masculino;2;6,66666666666667e-01
210923;2016;Autóctone;Feminino;1;3,33333333333333e-01
210923;2016;NA;Masculino;6;1,00000000000000e+00
210923;2017;NA;Masculino;1;1,00000000000000e+00
210923;2018;Autóctone;Masculino;4;1,00000000000000e+00
210923;2018;NA;Masculino;12;1,00000000000000e+00
210923;2019;NA;Masculino;2;1,00000000000000e+00
210927;2007;Autóctone;Masculino;82;6,72131147540984e-01
210927;2007;Autóctone;Feminino;40;3,27868852459016e-01
210927;2007;Importado;Masculino;39;7,64705882352941e-01
210927;2007;Importado;Feminino;12;2,35294117647059e-01
210927;2007;NA;Masculino;3;3,75000000000000e-01
210927;2007;NA;Feminino;5;6,25000000000000e-01
210927;2008;Autóctone;Masculino;543;6,06703910614525e-01
210927;2008;Autóctone;Feminino;352;3,93296089385475e-01
210927;2008;Importado;Masculino;33;5,78947368421053e-01
210927;2008;Importado;Feminino;24;4,21052631578947e-01
210927;2008;NA;Masculino;4;8,00000000000000e-01
210927;2008;NA;Feminino;1;2,00000000000000e-01
210927;2009;Autóctone;Masculino;98;6,01226993865031e-01
210927;2009;Autóctone;Feminino;65;3,98773006134969e-01
210927;2009;Importado;Masculino;20;7,14285714285714e-01
210927;2009;Importado;Feminino;8;2,85714285714286e-01
210927;2009;NA;Feminino;2;1,00000000000000e+00
210927;2010;Autóctone;Masculino;16;5,71428571428571e-01
210927;2010;Autóctone;Feminino;12;4,28571428571429e-01
210927;2010;Importado;Masculino;7;7,77777777777778e-01
210927;2010;Importado;Feminino;2;2,22222222222222e-01
210927;2010;NA;Masculino;4;1,00000000000000e+00
210927;2011;Autóctone;Masculino;139;6,23318385650224e-01
210927;2011;Autóctone;Feminino;84;3,76681614349776e-01
210927;2011;Importado;Masculino;36;7,82608695652174e-01
210927;2011;Importado;Feminino;10;2,17391304347826e-01
210927;2012;Autóctone;Masculino;34;7,08333333333333e-01
210927;2012;Autóctone;Feminino;14;2,91666666666667e-01
210927;2012;Importado;Masculino;8;7,27272727272727e-01
210927;2012;Importado;Feminino;3;2,72727272727273e-01
210927;2012;NA;Masculino;1;1,00000000000000e+00
210927;2013;Autóctone;Masculino;83;6,64000000000000e-01
210927;2013;Autóctone;Feminino;42;3,36000000000000e-01
210927;2013;Importado;Masculino;4;5,71428571428571e-01
210927;2013;Importado;Feminino;3;4,28571428571429e-01
210927;2013;NA;Masculino;2;1,00000000000000e+00
210927;2014;Autóctone;Masculino;13;5,65217391304348e-01
210927;2014;Autóctone;Feminino;10;4,34782608695652e-01
210927;2014;Importado;Masculino;7;7,77777777777778e-01
210927;2014;Importado;Feminino;2;2,22222222222222e-01
210927;2017;Importado;Masculino;3;7,50000000000000e-01
210927;2017;Importado;Feminino;1;2,50000000000000e-01
210927;2017;NA;Masculino;1;1,00000000000000e+00
210927;2018;NA;Masculino;2;1,00000000000000e+00
210927;2019;Importado;Masculino;1;1,00000000000000e+00
210930;2007;Autóctone;Masculino;1;1,42857142857143e-01
210930;2007;Autóctone;Feminino;6;8,57142857142857e-01
210930;2008;Autóctone;Masculino;1;5,00000000000000e-01
210930;2008;Autóctone;Feminino;1;5,00000000000000e-01
210930;2009;Autóctone;Masculino;1;5,00000000000000e-01
210930;2009;Autóctone;Feminino;1;5,00000000000000e-01
210930;2010;Autóctone;Masculino;1;1,00000000000000e+00
210930;2011;Autóctone;Feminino;1;1,00000000000000e+00
210930;2013;Autóctone;Masculino;3;6,00000000000000e-01
210930;2013;Autóctone;Feminino;2;4,00000000000000e-01
210930;2014;Autóctone;Masculino;1;1,00000000000000e+00
210940;2009;Autóctone;Masculino;2;1,00000000000000e+00
210945;2007;Autóctone;Masculino;28;5,49019607843137e-01
210945;2007;Autóctone;Feminino;23;4,50980392156863e-01
210945;2007;Importado;Masculino;4;5,00000000000000e-01
210945;2007;Importado;Feminino;4;5,00000000000000e-01
210945;2008;Autóctone;Masculino;46;6,66666666666667e-01
210945;2008;Autóctone;Feminino;23;3,33333333333333e-01
210945;2008;Importado;Masculino;1;5,00000000000000e-01
210945;2008;Importado;Feminino;1;5,00000000000000e-01
210945;2009;Autóctone;Masculino;7;6,36363636363636e-01
210945;2009;Autóctone;Feminino;4;3,63636363636364e-01
210945;2009;Importado;Masculino;1;5,00000000000000e-01
210945;2009;Importado;Feminino;1;5,00000000000000e-01
210945;2010;Autóctone;Masculino;1;1,00000000000000e+00
210945;2010;NA;Masculino;1;1,00000000000000e+00
210945;2011;Autóctone;Masculino;1;1,00000000000000e+00
210945;2011;Importado;Masculino;4;1,00000000000000e+00
210945;2013;Importado;Masculino;1;1,00000000000000e+00
210945;2013;NA;Masculino;1;1,00000000000000e+00
210945;2017;NA;Masculino;1;1,00000000000000e+00
210950;2019;Importado;Masculino;2;1,00000000000000e+00
210950;2020;Importado;Masculino;1;1,00000000000000e+00
210955;2007;NA;Masculino;2;6,66666666666667e-01
210955;2007;NA;Feminino;1;3,33333333333333e-01
210955;2008;NA;Masculino;2;1,00000000000000e+00
210955;2009;NA;Masculino;1;1,00000000000000e+00
210955;2010;Importado;Masculino;1;3,33333333333333e-01
210955;2010;Importado;Feminino;2;6,66666666666667e-01
210955;2011;Autóctone;Masculino;1;1,00000000000000e+00
210955;2011;NA;Feminino;1;1,00000000000000e+00
210955;2013;Autóctone;Masculino;1;5,00000000000000e-01
210955;2013;Autóctone;Feminino;1;5,00000000000000e-01
210955;2013;Importado;Masculino;1;3,33333333333333e-01
210955;2013;Importado;Feminino;2;6,66666666666667e-01
210955;2013;NA;Masculino;1;1,00000000000000e+00
210960;2007;Autóctone;Masculino;4;5,00000000000000e-01
210960;2007;Autóctone;Feminino;4;5,00000000000000e-01
210960;2008;Autóctone;Masculino;8;5,33333333333333e-01
210960;2008;Autóctone;Feminino;7;4,66666666666667e-01
210960;2008;Importado;Masculino;2;6,66666666666667e-01
210960;2008;Importado;Feminino;1;3,33333333333333e-01
210960;2009;Autóctone;Masculino;23;7,66666666666667e-01
210960;2009;Autóctone;Feminino;7;2,33333333333333e-01
210960;2009;Importado;Masculino;2;1,00000000000000e+00
210960;2010;Autóctone;Masculino;11;7,85714285714286e-01
210960;2010;Autóctone;Feminino;3;2,14285714285714e-01
210960;2010;Importado;Masculino;11;9,16666666666667e-01
210960;2010;Importado;Feminino;1;8,33333333333333e-02
210960;2010;NA;Masculino;1;1,00000000000000e+00
210960;2011;Autóctone;Masculino;2;1,00000000000000e+00
210960;2011;Importado;Masculino;3;1,00000000000000e+00
210960;2012;Autóctone;Masculino;1;1,00000000000000e+00
210960;2013;Importado;Masculino;2;6,66666666666667e-01
210960;2013;Importado;Feminino;1;3,33333333333333e-01
210970;2010;Importado;Masculino;1;1,00000000000000e+00
210975;2007;Autóctone;Masculino;1;1,00000000000000e+00
210975;2010;Autóctone;Masculino;1;1,00000000000000e+00
210975;2010;NA;Masculino;4;1,00000000000000e+00
210975;2011;Autóctone;Masculino;1;1,00000000000000e+00
210975;2011;NA;Masculino;2;1,00000000000000e+00
210975;2012;Autóctone;Masculino;1;1,00000000000000e+00
210975;2013;Importado;Masculino;1;1,00000000000000e+00
210975;2013;NA;Masculino;3;1,00000000000000e+00
210975;2014;NA;Masculino;2;1,00000000000000e+00
210975;2017;Autóctone;Masculino;1;1,00000000000000e+00
210975;2017;NA;Masculino;8;1,00000000000000e+00
210975;2018;NA;Masculino;7;1,00000000000000e+00
210975;2019;NA;Masculino;4;1,00000000000000e+00
210975;2020;NA;Masculino;2;1,00000000000000e+00
210980;2007;Autóctone;Masculino;66;6,73469387755102e-01
210980;2007;Autóctone;Feminino;32;3,26530612244898e-01
210980;2007;Importado;Masculino;5;7,14285714285714e-01
210980;2007;Importado;Feminino;2;2,85714285714286e-01
210980;2007;NA;Masculino;18;6,42857142857143e-01
210980;2007;NA;Feminino;10;3,57142857142857e-01
210980;2008;Autóctone;Masculino;209;7,06081081081081e-01
210980;2008;Autóctone;Feminino;87;2,93918918918919e-01
210980;2008;Importado;Masculino;5;8,33333333333333e-01
210980;2008;Importado;Feminino;1;1,66666666666667e-01
210980;2008;NA;Masculino;22;6,47058823529412e-01
210980;2008;NA;Feminino;12;3,52941176470588e-01
210980;2009;Autóctone;Masculino;68;6,60194174757282e-01
210980;2009;Autóctone;Feminino;35;3,39805825242718e-01
210980;2009;Importado;Masculino;8;4,44444444444444e-01
210980;2009;Importado;Feminino;10;5,55555555555556e-01
210980;2009;NA;Masculino;20;6,66666666666667e-01
210980;2009;NA;Feminino;10;3,33333333333333e-01
210980;2010;Autóctone;Masculino;32;6,80851063829787e-01
210980;2010;Autóctone;Feminino;15;3,19148936170213e-01
210980;2010;Importado;Masculino;4;5,71428571428571e-01
210980;2010;Importado;Feminino;3;4,28571428571429e-01
210980;2010;NA;Masculino;31;8,15789473684211e-01
210980;2010;NA;Feminino;7;1,84210526315789e-01
210980;2011;Autóctone;Masculino;211;5,97733711048159e-01
210980;2011;Autóctone;Feminino;142;4,02266288951841e-01
210980;2011;Importado;Masculino;9;6,00000000000000e-01
210980;2011;Importado;Feminino;6;4,00000000000000e-01
210980;2011;NA;Masculino;11;6,11111111111111e-01
210980;2011;NA;Feminino;7;3,88888888888889e-01
210980;2012;Autóctone;Masculino;97;6,29870129870130e-01
210980;2012;Autóctone;Feminino;57;3,70129870129870e-01
210980;2012;Importado;Masculino;5;1,00000000000000e+00
210980;2012;NA;Masculino;9;9,00000000000000e-01
210980;2012;NA;Feminino;1;1,00000000000000e-01
210980;2013;Autóctone;Masculino;22;5,11627906976744e-01
210980;2013;Autóctone;Feminino;21;4,88372093023256e-01
210980;2013;Importado;Masculino;4;5,71428571428571e-01
210980;2013;Importado;Feminino;3;4,28571428571429e-01
210980;2013;NA;Masculino;15;6,81818181818182e-01
